"Step","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_9_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_9_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_9_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_8_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_8_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_8_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_7_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_7_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_7_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_6_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_6_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_6_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_5_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_5_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_5_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_4_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_4_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_4_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_3_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_3_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_3_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_2_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_2_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_2_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_1_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_1_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_1_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_0_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_0_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_0_contcorrect_True - current_best_fitness__MAX"
"1106","-200","-200","-200","-200","-200","-200","-107.9765625","-107.9765625","-107.9765625","-200","-200","-200","-197.9296875","-197.9296875","-197.9296875","-200","-200","-200","-95.3359375","-95.3359375","-95.3359375","-132.984375","-132.984375","-132.984375","-113.703125","-113.703125","-113.703125","-200","-200","-200"
"1107","-200","-200","-200","-200","-200","-200","-110.34375","-110.34375","-110.34375","-200","-200","-200","-198.03125","-198.03125","-198.03125","-200","-200","-200","-98.1875","-98.1875","-98.1875","-135.0390625","-135.0390625","-135.0390625","-109.921875","-109.921875","-109.921875","-200","-200","-200"
"1108","-200","-200","-200","-200","-200","-200","-109.203125","-109.203125","-109.203125","-200","-200","-200","-198.59375","-198.59375","-198.59375","-200","-200","-200","-99.546875","-99.546875","-99.546875","-129.0390625","-129.0390625","-129.0390625","-116.1640625","-116.1640625","-116.1640625","-200","-200","-200"
"1109","-200","-200","-200","-200","-200","-200","-113.9921875","-113.9921875","-113.9921875","-200","-200","-200","-198.8828125","-198.8828125","-198.8828125","-200","-200","-200","-100.953125","-100.953125","-100.953125","-122.7734375","-122.7734375","-122.7734375","-106.171875","-106.171875","-106.171875","-200","-200","-200"
"1110","-200","-200","-200","-200","-200","-200","-105.890625","-105.890625","-105.890625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-99.4921875","-99.4921875","-99.4921875","-119.8359375","-119.8359375","-119.8359375","-104.1953125","-104.1953125","-104.1953125","-200","-200","-200"
"1111","-200","-200","-200","-200","-200","-200","-116.8203125","-116.8203125","-116.8203125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-100.65625","-100.65625","-100.65625","-117.203125","-117.203125","-117.203125","-99.15625","-99.15625","-99.15625","-200","-200","-200"
"1112","-200","-200","-200","-200","-200","-200","-116.03125","-116.03125","-116.03125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-97.5625","-97.5625","-97.5625","-119.5","-119.5","-119.5","-109.8828125","-109.8828125","-109.8828125","-200","-200","-200"
"1113","-200","-200","-200","-200","-200","-200","-120.4765625","-120.4765625","-120.4765625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-100.765625","-100.765625","-100.765625","-126.671875","-126.671875","-126.671875","-108.3671875","-108.3671875","-108.3671875","-200","-200","-200"
"1114","-200","-200","-200","-200","-200","-200","-127.7109375","-127.7109375","-127.7109375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-99.5546875","-99.5546875","-99.5546875","-122.3515625","-122.3515625","-122.3515625","-107.421875","-107.421875","-107.421875","-200","-200","-200"
"1115","-200","-200","-200","-200","-200","-200","-125.90625","-125.90625","-125.90625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-101.84375","-101.84375","-101.84375","-123.078125","-123.078125","-123.078125","-96.90625","-96.90625","-96.90625","-200","-200","-200"
"1116","-200","-200","-200","-200","-200","-200","-127.3828125","-127.3828125","-127.3828125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-99.6875","-99.6875","-99.6875","-110.7265625","-110.7265625","-110.7265625","-104.859375","-104.859375","-104.859375","-200","-200","-200"
"1117","-200","-200","-200","-200","-200","-200","-126.953125","-126.953125","-126.953125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-97.6875","-97.6875","-97.6875","-116.3046875","-116.3046875","-116.3046875","-106.3125","-106.3125","-106.3125","-200","-200","-200"
"1118","-200","-200","-200","-200","-200","-200","-125.5703125","-125.5703125","-125.5703125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-99.9453125","-99.9453125","-99.9453125","-115.90625","-115.90625","-115.90625","-113.5","-113.5","-113.5","-200","-200","-200"
"1119","-200","-200","-200","-200","-200","-200","-128.3203125","-128.3203125","-128.3203125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-95.015625","-95.015625","-95.015625","-112.5859375","-112.5859375","-112.5859375","-103.453125","-103.453125","-103.453125","-200","-200","-200"
"1120","-200","-200","-200","-200","-200","-200","-127.140625","-127.140625","-127.140625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-98.7734375","-98.7734375","-98.7734375","-114.65625","-114.65625","-114.65625","-106.5078125","-106.5078125","-106.5078125","-200","-200","-200"
"1121","-200","-200","-200","-200","-200","-200","-134.78125","-134.78125","-134.78125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-98.53125","-98.53125","-98.53125","-102.5390625","-102.5390625","-102.5390625","-106.828125","-106.828125","-106.828125","-200","-200","-200"
"1122","-200","-200","-200","-200","-200","-200","-130.7109375","-130.7109375","-130.7109375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-95.40625","-95.40625","-95.40625","-104.3671875","-104.3671875","-104.3671875","-104.2265625","-104.2265625","-104.2265625","-200","-200","-200"
"1123","-200","-200","-200","-200","-200","-200","-135.359375","-135.359375","-135.359375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-99.5234375","-99.5234375","-99.5234375","-110.0546875","-110.0546875","-110.0546875","-105.40625","-105.40625","-105.40625","-200","-200","-200"
"1124","-200","-200","-200","-200","-200","-200","-129.015625","-129.015625","-129.015625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-97.796875","-97.796875","-97.796875","-105.078125","-105.078125","-105.078125","-93.5078125","-93.5078125","-93.5078125","-200","-200","-200"
"1125","-200","-200","-200","-200","-200","-200","-136.6484375","-136.6484375","-136.6484375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-96.9140625","-96.9140625","-96.9140625","-105.265625","-105.265625","-105.265625","-94.6171875","-94.6171875","-94.6171875","-200","-200","-200"
"1126","-200","-200","-200","-200","-200","-200","-133.5390625","-133.5390625","-133.5390625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-97.953125","-97.953125","-97.953125","-103.0703125","-103.0703125","-103.0703125","-95.59375","-95.59375","-95.59375","-200","-200","-200"
"1127","-200","-200","-200","-200","-200","-200","-134.65625","-134.65625","-134.65625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-97.3125","-97.3125","-97.3125","-102.6796875","-102.6796875","-102.6796875","-96.9453125","-96.9453125","-96.9453125","-200","-200","-200"
"1128","-200","-200","-200","-200","-200","-200","-135.9453125","-135.9453125","-135.9453125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-97.5703125","-97.5703125","-97.5703125","-106.9140625","-106.9140625","-106.9140625","-96.4140625","-96.4140625","-96.4140625","-200","-200","-200"
"1129","-200","-200","-200","-200","-200","-200","-137.578125","-137.578125","-137.578125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-97.421875","-97.421875","-97.421875","-113.2578125","-113.2578125","-113.2578125","-98.65625","-98.65625","-98.65625","-200","-200","-200"
"1130","-200","-200","-200","-200","-200","-200","-139.65625","-139.65625","-139.65625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-95.125","-95.125","-95.125","-120.3359375","-120.3359375","-120.3359375","-99.265625","-99.265625","-99.265625","-200","-200","-200"
"1131","-200","-200","-200","-200","-200","-200","-139.2890625","-139.2890625","-139.2890625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-96.375","-96.375","-96.375","-118.2734375","-118.2734375","-118.2734375","-113.5546875","-113.5546875","-113.5546875","-200","-200","-200"
"1132","-200","-200","-200","-200","-200","-200","-144.328125","-144.328125","-144.328125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-94.8203125","-94.8203125","-94.8203125","-111.8984375","-111.8984375","-111.8984375","-109.296875","-109.296875","-109.296875","-200","-200","-200"
"1133","-200","-200","-200","-200","-200","-200","-145.234375","-145.234375","-145.234375","-200","-200","-200","-199.75","-199.75","-199.75","-200","-200","-200","-97.3828125","-97.3828125","-97.3828125","-111.8828125","-111.8828125","-111.8828125","-108.8203125","-108.8203125","-108.8203125","-200","-200","-200"
"1134","-200","-200","-200","-200","-200","-200","-148.6171875","-148.6171875","-148.6171875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-100.2734375","-100.2734375","-100.2734375","-119.984375","-119.984375","-119.984375","-108.7265625","-108.7265625","-108.7265625","-200","-200","-200"
"1135","-200","-200","-200","-200","-200","-200","-148.515625","-148.515625","-148.515625","-200","-200","-200","-199.1953125","-199.1953125","-199.1953125","-200","-200","-200","-97.2890625","-97.2890625","-97.2890625","-126.34375","-126.34375","-126.34375","-113.234375","-113.234375","-113.234375","-200","-200","-200"
"1136","-200","-200","-200","-200","-200","-200","-147.8046875","-147.8046875","-147.8046875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-96.9453125","-96.9453125","-96.9453125","-122.0078125","-122.0078125","-122.0078125","-131.7890625","-131.7890625","-131.7890625","-200","-200","-200"
"1137","-200","-200","-200","-200","-200","-200","-144.140625","-144.140625","-144.140625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-95.859375","-95.859375","-95.859375","-122.9609375","-122.9609375","-122.9609375","-139.078125","-139.078125","-139.078125","-200","-200","-200"
"1138","-200","-200","-200","-200","-200","-200","-144.6484375","-144.6484375","-144.6484375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-97.515625","-97.515625","-97.515625","-126.1875","-126.1875","-126.1875","-108.09375","-108.09375","-108.09375","-200","-200","-200"
"1139","-200","-200","-200","-200","-200","-200","-148.0234375","-148.0234375","-148.0234375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-99.0703125","-99.0703125","-99.0703125","-119.640625","-119.640625","-119.640625","-114.1796875","-114.1796875","-114.1796875","-200","-200","-200"
"1140","-200","-200","-200","-200","-200","-200","-146.0078125","-146.0078125","-146.0078125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-100.25","-100.25","-100.25","-106.125","-106.125","-106.125","-113.0546875","-113.0546875","-113.0546875","-200","-200","-200"
"1141","-200","-200","-200","-200","-200","-200","-143.8203125","-143.8203125","-143.8203125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-100.5234375","-100.5234375","-100.5234375","-110.765625","-110.765625","-110.765625","-109.625","-109.625","-109.625","-200","-200","-200"
"1142","-200","-200","-200","-200","-200","-200","-140.3359375","-140.3359375","-140.3359375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-99.6171875","-99.6171875","-99.6171875","-106.7421875","-106.7421875","-106.7421875","-106.3828125","-106.3828125","-106.3828125","-200","-200","-200"
"1143","-200","-200","-200","-200","-200","-200","-142.890625","-142.890625","-142.890625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-97.4296875","-97.4296875","-97.4296875","-105.921875","-105.921875","-105.921875","-111.8671875","-111.8671875","-111.8671875","-200","-200","-200"
"1144","-200","-200","-200","-200","-200","-200","-140.515625","-140.515625","-140.515625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-98.0859375","-98.0859375","-98.0859375","-104.0703125","-104.0703125","-104.0703125","-125.375","-125.375","-125.375","-200","-200","-200"
"1145","-200","-200","-200","-200","-200","-200","-139.8125","-139.8125","-139.8125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-103.5546875","-103.5546875","-103.5546875","-99.8515625","-99.8515625","-99.8515625","-116.0703125","-116.0703125","-116.0703125","-200","-200","-200"
"1146","-200","-200","-200","-200","-200","-200","-139.90625","-139.90625","-139.90625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-98.828125","-98.828125","-98.828125","-107.234375","-107.234375","-107.234375","-135.625","-135.625","-135.625","-200","-200","-200"
"1147","-200","-200","-200","-200","-200","-200","-143.625","-143.625","-143.625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-100.4921875","-100.4921875","-100.4921875","-106.46875","-106.46875","-106.46875","-126.8984375","-126.8984375","-126.8984375","-200","-200","-200"
"1148","-200","-200","-200","-200","-200","-200","-133.25","-133.25","-133.25","-200","-200","-200","-200","-200","-200","-200","-200","-200","-97.546875","-97.546875","-97.546875","-107.53125","-107.53125","-107.53125","-127.2265625","-127.2265625","-127.2265625","-200","-200","-200"
"1149","-200","-200","-200","-200","-200","-200","-131.25","-131.25","-131.25","-200","-200","-200","-200","-200","-200","-200","-200","-200","-100.03125","-100.03125","-100.03125","-103.9375","-103.9375","-103.9375","-107.5703125","-107.5703125","-107.5703125","-200","-200","-200"
"1150","-200","-200","-200","-200","-200","-200","-129.703125","-129.703125","-129.703125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-99.890625","-99.890625","-99.890625","-107.1796875","-107.1796875","-107.1796875","-123.296875","-123.296875","-123.296875","-200","-200","-200"
"1151","-200","-200","-200","-200","-200","-200","-134.671875","-134.671875","-134.671875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-100.1328125","-100.1328125","-100.1328125","-109.4296875","-109.4296875","-109.4296875","-127.65625","-127.65625","-127.65625","-200","-200","-200"
"1152","-200","-200","-200","-200","-200","-200","-129.4609375","-129.4609375","-129.4609375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-96.3203125","-96.3203125","-96.3203125","-103.125","-103.125","-103.125","-148.78125","-148.78125","-148.78125","-200","-200","-200"
"1153","-200","-200","-200","-200","-200","-200","-130.6328125","-130.6328125","-130.6328125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-100.3671875","-100.3671875","-100.3671875","-110.4765625","-110.4765625","-110.4765625","-144.359375","-144.359375","-144.359375","-200","-200","-200"
"1154","-200","-200","-200","-200","-200","-200","-131.453125","-131.453125","-131.453125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-102.9453125","-102.9453125","-102.9453125","-105.859375","-105.859375","-105.859375","-128.625","-128.625","-128.625","-200","-200","-200"
"1155","-200","-200","-200","-200","-200","-200","-134.5078125","-134.5078125","-134.5078125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-96.9765625","-96.9765625","-96.9765625","-108.609375","-108.609375","-108.609375","-113.3515625","-113.3515625","-113.3515625","-200","-200","-200"
"1156","-200","-200","-200","-200","-200","-200","-132.9921875","-132.9921875","-132.9921875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-98.875","-98.875","-98.875","-112.5390625","-112.5390625","-112.5390625","-125.0390625","-125.0390625","-125.0390625","-200","-200","-200"
"1157","-200","-200","-200","-200","-200","-200","-135.65625","-135.65625","-135.65625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-99.0234375","-99.0234375","-99.0234375","-109.25","-109.25","-109.25","-107.8984375","-107.8984375","-107.8984375","-200","-200","-200"
"1158","-200","-200","-200","-200","-200","-200","-133.84375","-133.84375","-133.84375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-96.8671875","-96.8671875","-96.8671875","-106.9609375","-106.9609375","-106.9609375","-113.5078125","-113.5078125","-113.5078125","-200","-200","-200"
"1159","-200","-200","-200","-200","-200","-200","-135.09375","-135.09375","-135.09375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-98.1640625","-98.1640625","-98.1640625","-112.28125","-112.28125","-112.28125","-106.1953125","-106.1953125","-106.1953125","-200","-200","-200"
"1160","-200","-200","-200","-200","-200","-200","-135.0859375","-135.0859375","-135.0859375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-97.8046875","-97.8046875","-97.8046875","-107.4296875","-107.4296875","-107.4296875","-106.5859375","-106.5859375","-106.5859375","-200","-200","-200"
"1161","-200","-200","-200","-200","-200","-200","-131.703125","-131.703125","-131.703125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-97.40625","-97.40625","-97.40625","-110.1796875","-110.1796875","-110.1796875","-99.390625","-99.390625","-99.390625","-200","-200","-200"
"1162","-200","-200","-200","-200","-200","-200","-129.71875","-129.71875","-129.71875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-99.0390625","-99.0390625","-99.0390625","-109.234375","-109.234375","-109.234375","-104.0078125","-104.0078125","-104.0078125","-200","-200","-200"
"1163","-200","-200","-200","-200","-200","-200","-139.46875","-139.46875","-139.46875","-200","-200","-200","-199.4453125","-199.4453125","-199.4453125","-200","-200","-200","-98.9140625","-98.9140625","-98.9140625","-111.453125","-111.453125","-111.453125","-111.7734375","-111.7734375","-111.7734375","-200","-200","-200"
"1164","-200","-200","-200","-200","-200","-200","-136.3671875","-136.3671875","-136.3671875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-97.7109375","-97.7109375","-97.7109375","-111.484375","-111.484375","-111.484375","-135.0390625","-135.0390625","-135.0390625","-200","-200","-200"
"1165","-200","-200","-200","-200","-200","-200","-141.828125","-141.828125","-141.828125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-98.640625","-98.640625","-98.640625","-112.9375","-112.9375","-112.9375","-146.734375","-146.734375","-146.734375","-200","-200","-200"
"1166","-200","-200","-200","-200","-200","-200","-139.640625","-139.640625","-139.640625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-98.65625","-98.65625","-98.65625","-115.8828125","-115.8828125","-115.8828125","-148.21875","-148.21875","-148.21875","-200","-200","-200"
"1167","-200","-200","-200","-200","-200","-200","-135.7890625","-135.7890625","-135.7890625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-102.328125","-102.328125","-102.328125","-106.1484375","-106.1484375","-106.1484375","-147.3828125","-147.3828125","-147.3828125","-200","-200","-200"
"1168","-200","-200","-200","-200","-200","-200","-138.8359375","-138.8359375","-138.8359375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-101.7734375","-101.7734375","-101.7734375","-111.6875","-111.6875","-111.6875","-148.8125","-148.8125","-148.8125","-200","-200","-200"
"1169","-200","-200","-200","-200","-200","-200","-141.5234375","-141.5234375","-141.5234375","-200","-200","-200","-199.875","-199.875","-199.875","-200","-200","-200","-99.421875","-99.421875","-99.421875","-109.90625","-109.90625","-109.90625","-134.890625","-134.890625","-134.890625","-200","-200","-200"
"1170","-200","-200","-200","-200","-200","-200","-137.1953125","-137.1953125","-137.1953125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-95.40625","-95.40625","-95.40625","-110.1640625","-110.1640625","-110.1640625","-146.6953125","-146.6953125","-146.6953125","-200","-200","-200"
"1171","-200","-200","-200","-200","-200","-200","-142.15625","-142.15625","-142.15625","-200","-200","-200","-199.5859375","-199.5859375","-199.5859375","-200","-200","-200","-100.4453125","-100.4453125","-100.4453125","-108.328125","-108.328125","-108.328125","-157.1015625","-157.1015625","-157.1015625","-200","-200","-200"
