"Step","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_9_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_9_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_9_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_8_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_8_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_8_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_7_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_7_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_7_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_6_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_6_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_6_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_5_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_5_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_5_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_4_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_4_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_4_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_3_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_3_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_3_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_2_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_2_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_2_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_1_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_1_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_1_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_0_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_0_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_0_contcorrect_True - current_best_fitness__MAX"
"469","165.96875","165.96875","165.96875","9.3359375","9.3359375","9.3359375","12.4140625","12.4140625","12.4140625","11.734375","11.734375","11.734375","10.8984375","10.8984375","10.8984375","200","200","200","15.1015625","15.1015625","15.1015625","9.390625","9.390625","9.390625","12.9609375","12.9609375","12.9609375","9.3359375","9.3359375","9.3359375"
"470","108.1484375","108.1484375","108.1484375","9.2734375","9.2734375","9.2734375","13.171875","13.171875","13.171875","12.421875","12.421875","12.421875","11.5546875","11.5546875","11.5546875","200","200","200","20.5703125","20.5703125","20.5703125","9.328125","9.328125","9.328125","13.6640625","13.6640625","13.6640625","9.3359375","9.3359375","9.3359375"
"471","11.4921875","11.4921875","11.4921875","200","200","200","72.0234375","72.0234375","72.0234375","23.4765625","23.4765625","23.4765625","9.4140625","9.4140625","9.4140625","10.84375","10.84375","10.84375","13.5625","13.5625","13.5625","9.328125","9.328125","9.328125","13.75","13.75","13.75","9.359375","9.359375","9.359375"
"472","14.421875","14.421875","14.421875","200","200","200","48.53125","48.53125","48.53125","22.03125","22.03125","22.03125","9.46875","9.46875","9.46875","15.75","15.75","15.75","15.5859375","15.5859375","15.5859375","9.4375","9.4375","9.4375","14.890625","14.890625","14.890625","9.390625","9.390625","9.390625"
"473","11.203125","11.203125","11.203125","200","200","200","61.1171875","61.1171875","61.1171875","24.8046875","24.8046875","24.8046875","9.3984375","9.3984375","9.3984375","11.0546875","11.0546875","11.0546875","18.7890625","18.7890625","18.7890625","9.3984375","9.3984375","9.3984375","17.078125","17.078125","17.078125","9.5625","9.5625","9.5625"
"474","11.1953125","11.1953125","11.1953125","200","200","200","57.234375","57.234375","57.234375","23.4765625","23.4765625","23.4765625","9.5078125","9.5078125","9.5078125","11.7578125","11.7578125","11.7578125","14.9609375","14.9609375","14.9609375","9.3515625","9.3515625","9.3515625","16.0546875","16.0546875","16.0546875","9.3828125","9.3828125","9.3828125"
"475","10.4296875","10.4296875","10.4296875","200","200","200","83","83","83","21.1328125","21.1328125","21.1328125","9.4296875","9.4296875","9.4296875","10.390625","10.390625","10.390625","14.6484375","14.6484375","14.6484375","9.3203125","9.3203125","9.3203125","17.640625","17.640625","17.640625","9.328125","9.328125","9.328125"
"476","15.1796875","15.1796875","15.1796875","9.4296875","9.4296875","9.4296875","28.828125","28.828125","28.828125","14.34375","14.34375","14.34375","112.625","112.625","112.625","198.578125","198.578125","198.578125","16.84375","16.84375","16.84375","9.28125","9.28125","9.28125","134.828125","134.828125","134.828125","11.6640625","11.6640625","11.6640625"
"477","15.453125","15.453125","15.453125","9.5703125","9.5703125","9.5703125","66.78125","66.78125","66.78125","13.7265625","13.7265625","13.7265625","88.1953125","88.1953125","88.1953125","153.7421875","153.7421875","153.7421875","27.671875","27.671875","27.671875","9.296875","9.296875","9.296875","133.734375","133.734375","133.734375","11.53125","11.53125","11.53125"
"478","14.8125","14.8125","14.8125","9.796875","9.796875","9.796875","29.28125","29.28125","29.28125","15.640625","15.640625","15.640625","97.015625","97.015625","97.015625","144.2578125","144.2578125","144.2578125","42.4765625","42.4765625","42.4765625","9.21875","9.21875","9.21875","134.2109375","134.2109375","134.2109375","11.53125","11.53125","11.53125"
"479","15.109375","15.109375","15.109375","10.2421875","10.2421875","10.2421875","82.625","82.625","82.625","12.5859375","12.5859375","12.5859375","81.3203125","81.3203125","81.3203125","172.9921875","172.9921875","172.9921875","25.78125","25.78125","25.78125","9.46875","9.46875","9.46875","42.0546875","42.0546875","42.0546875","11.546875","11.546875","11.546875"
"480","15.15625","15.15625","15.15625","11.5859375","11.5859375","11.5859375","26.15625","26.15625","26.15625","12.1015625","12.1015625","12.1015625","148.90625","148.90625","148.90625","198.5234375","198.5234375","198.5234375","48.1640625","48.1640625","48.1640625","9.3359375","9.3359375","9.3359375","111.296875","111.296875","111.296875","11.546875","11.546875","11.546875"
"481","33.1796875","33.1796875","33.1796875","153.875","153.875","153.875","12.390625","12.390625","12.390625","11.8984375","11.8984375","11.8984375","9.34375","9.34375","9.34375","15.4140625","15.4140625","15.4140625","10.46875","10.46875","10.46875","9.3046875","9.3046875","9.3046875","23.2421875","23.2421875","23.2421875","11.671875","11.671875","11.671875"
"482","61.59375","61.59375","61.59375","142.453125","142.453125","142.453125","12.515625","12.515625","12.515625","11.703125","11.703125","11.703125","9.359375","9.359375","9.359375","16.796875","16.796875","16.796875","11.2265625","11.2265625","11.2265625","9.3125","9.3125","9.3125","193.265625","193.265625","193.265625","11.6171875","11.6171875","11.6171875"
"483","23.734375","23.734375","23.734375","151","151","151","14.6015625","14.6015625","14.6015625","11.7109375","11.7109375","11.7109375","9.390625","9.390625","9.390625","16.8671875","16.8671875","16.8671875","11.8359375","11.8359375","11.8359375","9.34375","9.34375","9.34375","108.9921875","108.9921875","108.9921875","11.6484375","11.6484375","11.6484375"
"484","22.921875","22.921875","22.921875","163.0234375","163.0234375","163.0234375","11.6015625","11.6015625","11.6015625","12.171875","12.171875","12.171875","9.265625","9.265625","9.265625","15.90625","15.90625","15.90625","11.4375","11.4375","11.4375","9.390625","9.390625","9.390625","134.71875","134.71875","134.71875","11.5390625","11.5390625","11.5390625"
"485","31.140625","31.140625","31.140625","168.7578125","168.7578125","168.7578125","12.3515625","12.3515625","12.3515625","11.8359375","11.8359375","11.8359375","9.3125","9.3125","9.3125","15.7578125","15.7578125","15.7578125","13.0859375","13.0859375","13.0859375","9.328125","9.328125","9.328125","174.390625","174.390625","174.390625","11.6484375","11.6484375","11.6484375"
"486","23.6640625","23.6640625","23.6640625","17.25","17.25","17.25","122.3046875","122.3046875","122.3046875","16.875","16.875","16.875","9.3984375","9.3984375","9.3984375","14.1796875","14.1796875","14.1796875","12.796875","12.796875","12.796875","11.71875","11.71875","11.71875","13.4296875","13.4296875","13.4296875","9.3671875","9.3671875","9.3671875"
"487","74.0625","74.0625","74.0625","26.09375","26.09375","26.09375","81.8515625","81.8515625","81.8515625","17.8984375","17.8984375","17.8984375","9.9296875","9.9296875","9.9296875","13.375","13.375","13.375","11.6953125","11.6953125","11.6953125","11.71875","11.71875","11.71875","13.2265625","13.2265625","13.2265625","9.3828125","9.3828125","9.3828125"
"488","75.25","75.25","75.25","20.15625","20.15625","20.15625","116.71875","116.71875","116.71875","23.4765625","23.4765625","23.4765625","9.9296875","9.9296875","9.9296875","14.3046875","14.3046875","14.3046875","12.2734375","12.2734375","12.2734375","11.828125","11.828125","11.828125","13.421875","13.421875","13.421875","9.359375","9.359375","9.359375"
"489","55.78125","55.78125","55.78125","21.9296875","21.9296875","21.9296875","77.703125","77.703125","77.703125","30.5078125","30.5078125","30.5078125","9.921875","9.921875","9.921875","16.546875","16.546875","16.546875","12.90625","12.90625","12.90625","11.78125","11.78125","11.78125","13.6015625","13.6015625","13.6015625","9.4140625","9.4140625","9.4140625"
"490","85.296875","85.296875","85.296875","23.3359375","23.3359375","23.3359375","24.8046875","24.8046875","24.8046875","40.59375","40.59375","40.59375","10.3203125","10.3203125","10.3203125","15.09375","15.09375","15.09375","12.921875","12.921875","12.921875","11.6640625","11.6640625","11.6640625","15.140625","15.140625","15.140625","9.671875","9.671875","9.671875"
"491","36.6171875","36.6171875","36.6171875","50.0234375","50.0234375","50.0234375","12.109375","12.109375","12.109375","11.5859375","11.5859375","11.5859375","200","200","200","20.65625","20.65625","20.65625","13.4765625","13.4765625","13.4765625","9.375","9.375","9.375","145.484375","145.484375","145.484375","12.2578125","12.2578125","12.2578125"
"492","24.3359375","24.3359375","24.3359375","33.578125","33.578125","33.578125","9.9609375","9.9609375","9.9609375","11.453125","11.453125","11.453125","200","200","200","17.6484375","17.6484375","17.6484375","12.71875","12.71875","12.71875","9.453125","9.453125","9.453125","199.8515625","199.8515625","199.8515625","11.984375","11.984375","11.984375"
"493","29.859375","29.859375","29.859375","45.640625","45.640625","45.640625","9.5234375","9.5234375","9.5234375","12.1015625","12.1015625","12.1015625","200","200","200","19.078125","19.078125","19.078125","11.34375","11.34375","11.34375","9.3515625","9.3515625","9.3515625","200","200","200","11.8046875","11.8046875","11.8046875"
"494","32.453125","32.453125","32.453125","43.40625","43.40625","43.40625","11.9609375","11.9609375","11.9609375","11.7890625","11.7890625","11.7890625","200","200","200","18.9296875","18.9296875","18.9296875","17.2890625","17.2890625","17.2890625","9.421875","9.421875","9.421875","200","200","200","11.8671875","11.8671875","11.8671875"
"495","27.6484375","27.6484375","27.6484375","20.734375","20.734375","20.734375","11.375","11.375","11.375","13.3671875","13.3671875","13.3671875","200","200","200","18.7421875","18.7421875","18.7421875","25.3046875","25.3046875","25.3046875","9.4296875","9.4296875","9.4296875","200","200","200","11.765625","11.765625","11.765625"
"496","118.03125","118.03125","118.03125","25.7578125","25.7578125","25.7578125","12.0859375","12.0859375","12.0859375","29.3828125","29.3828125","29.3828125","10.34375","10.34375","10.34375","23.5546875","23.5546875","23.5546875","9.5234375","9.5234375","9.5234375","11.515625","11.515625","11.515625","127.921875","127.921875","127.921875","9.84375","9.84375","9.84375"
"497","130.8359375","130.8359375","130.8359375","20.796875","20.796875","20.796875","13.4921875","13.4921875","13.4921875","24.8125","24.8125","24.8125","9.8828125","9.8828125","9.8828125","22.21875","22.21875","22.21875","9.4375","9.4375","9.4375","11.6953125","11.6953125","11.6953125","125.171875","125.171875","125.171875","9.71875","9.71875","9.71875"
"498","75.0546875","75.0546875","75.0546875","21.2578125","21.2578125","21.2578125","15.84375","15.84375","15.84375","22.2890625","22.2890625","22.2890625","9.9453125","9.9453125","9.9453125","22.2265625","22.2265625","22.2265625","9.421875","9.421875","9.421875","11.421875","11.421875","11.421875","128.5703125","128.5703125","128.5703125","9.96875","9.96875","9.96875"
"499","93.96875","93.96875","93.96875","26.921875","26.921875","26.921875","18.5546875","18.5546875","18.5546875","15.328125","15.328125","15.328125","10.15625","10.15625","10.15625","21.59375","21.59375","21.59375","9.5703125","9.5703125","9.5703125","11.5703125","11.5703125","11.5703125","132.6875","132.6875","132.6875","10.0859375","10.0859375","10.0859375"
"500","57.0703125","57.0703125","57.0703125","26.1875","26.1875","26.1875","16.53125","16.53125","16.53125","15.8359375","15.8359375","15.8359375","9.8359375","9.8359375","9.8359375","22.515625","22.515625","22.515625","9.453125","9.453125","9.453125","11.6328125","11.6328125","11.6328125","130.2734375","130.2734375","130.2734375","10.015625","10.015625","10.015625"
"501","26.4296875","26.4296875","26.4296875","17.390625","17.390625","17.390625","10.8046875","10.8046875","10.8046875","9.484375","9.484375","9.484375","9.5625","9.5625","9.5625","23.5703125","23.5703125","23.5703125","42.5859375","42.5859375","42.5859375","200","200","200","9.4140625","9.4140625","9.4140625","9.359375","9.359375","9.359375"
"502","25.796875","25.796875","25.796875","16.1328125","16.1328125","16.1328125","9.8671875","9.8671875","9.8671875","9.453125","9.453125","9.453125","10.109375","10.109375","10.109375","21.3359375","21.3359375","21.3359375","40.6484375","40.6484375","40.6484375","185.3359375","185.3359375","185.3359375","9.3046875","9.3046875","9.3046875","9.28125","9.28125","9.28125"
"503","29.2890625","29.2890625","29.2890625","15.1484375","15.1484375","15.1484375","10.203125","10.203125","10.203125","9.3828125","9.3828125","9.3828125","10.0703125","10.0703125","10.0703125","44.3203125","44.3203125","44.3203125","42.28125","42.28125","42.28125","183.6328125","183.6328125","183.6328125","10.0546875","10.0546875","10.0546875","9.2734375","9.2734375","9.2734375"
"504","26.9453125","26.9453125","26.9453125","17.765625","17.765625","17.765625","10.609375","10.609375","10.609375","9.4296875","9.4296875","9.4296875","10.328125","10.328125","10.328125","16.8125","16.8125","16.8125","42.6640625","42.6640625","42.6640625","171.984375","171.984375","171.984375","9.4296875","9.4296875","9.4296875","9.4453125","9.4453125","9.4453125"
"505","28.265625","28.265625","28.265625","14.75","14.75","14.75","11.203125","11.203125","11.203125","9.703125","9.703125","9.703125","10.3203125","10.3203125","10.3203125","10.6953125","10.6953125","10.6953125","47.9921875","47.9921875","47.9921875","141.2890625","141.2890625","141.2890625","9.90625","9.90625","9.90625","9.296875","9.296875","9.296875"
"506","157.6953125","157.6953125","157.6953125","10.8515625","10.8515625","10.8515625","12.015625","12.015625","12.015625","19.421875","19.421875","19.421875","117.421875","117.421875","117.421875","11.9140625","11.9140625","11.9140625","11.8515625","11.8515625","11.8515625","11.4609375","11.4609375","11.4609375","123.21875","123.21875","123.21875","11.5234375","11.5234375","11.5234375"
"507","140.1796875","140.1796875","140.1796875","10.9375","10.9375","10.9375","15.7265625","15.7265625","15.7265625","25.4140625","25.4140625","25.4140625","118.4140625","118.4140625","118.4140625","11.7578125","11.7578125","11.7578125","14.390625","14.390625","14.390625","11.5703125","11.5703125","11.5703125","113.609375","113.609375","113.609375","11.375","11.375","11.375"
"508","144.6875","144.6875","144.6875","13.0625","13.0625","13.0625","13.7265625","13.7265625","13.7265625","46.046875","46.046875","46.046875","17.0390625","17.0390625","17.0390625","11.75","11.75","11.75","14","14","14","11.5859375","11.5859375","11.5859375","124.953125","124.953125","124.953125","11.5234375","11.5234375","11.5234375"
"509","67.609375","67.609375","67.609375","13.828125","13.828125","13.828125","9.7109375","9.7109375","9.7109375","128.765625","128.765625","128.765625","130.9140625","130.9140625","130.9140625","12.5390625","12.5390625","12.5390625","15.5","15.5","15.5","11.484375","11.484375","11.484375","110.1171875","110.1171875","110.1171875","11.5703125","11.5703125","11.5703125"
"510","79.5234375","79.5234375","79.5234375","14.890625","14.890625","14.890625","12.8046875","12.8046875","12.8046875","26.9453125","26.9453125","26.9453125","124.9140625","124.9140625","124.9140625","12.8828125","12.8828125","12.8828125","12.65625","12.65625","12.65625","11.8359375","11.8359375","11.8359375","113.328125","113.328125","113.328125","11.6015625","11.6015625","11.6015625"
"511","15.84375","15.84375","15.84375","42.625","42.625","42.625","11.5","11.5","11.5","13.1953125","13.1953125","13.1953125","74.8359375","74.8359375","74.8359375","9.796875","9.796875","9.796875","200","200","200","25.7734375","25.7734375","25.7734375","14.1875","14.1875","14.1875","11.6015625","11.6015625","11.6015625"
"512","17.8203125","17.8203125","17.8203125","104.6015625","104.6015625","104.6015625","10.0703125","10.0703125","10.0703125","11.296875","11.296875","11.296875","78.375","78.375","78.375","10.265625","10.265625","10.265625","200","200","200","10.3515625","10.3515625","10.3515625","12.9609375","12.9609375","12.9609375","11.796875","11.796875","11.796875"
"513","14.6953125","14.6953125","14.6953125","93.2578125","93.2578125","93.2578125","11.7421875","11.7421875","11.7421875","14.546875","14.546875","14.546875","101.03125","101.03125","101.03125","9.8671875","9.8671875","9.8671875","200","200","200","9.46875","9.46875","9.46875","11.203125","11.203125","11.203125","12.25","12.25","12.25"
"514","19.9609375","19.9609375","19.9609375","48.2734375","48.2734375","48.2734375","10.7109375","10.7109375","10.7109375","13.953125","13.953125","13.953125","98.796875","98.796875","98.796875","10.1796875","10.1796875","10.1796875","200","200","200","9.28125","9.28125","9.28125","15.671875","15.671875","15.671875","12.0390625","12.0390625","12.0390625"
"515","18.15625","18.15625","18.15625","74.890625","74.890625","74.890625","11.484375","11.484375","11.484375","13.5625","13.5625","13.5625","104.78125","104.78125","104.78125","11.03125","11.03125","11.03125","200","200","200","9.4140625","9.4140625","9.4140625","11.7265625","11.7265625","11.7265625","12.9453125","12.9453125","12.9453125"
"516","14.671875","14.671875","14.671875","34.6171875","34.6171875","34.6171875","85.40625","85.40625","85.40625","9.484375","9.484375","9.484375","10.28125","10.28125","10.28125","30.328125","30.328125","30.328125","200","200","200","9.796875","9.796875","9.796875","114.296875","114.296875","114.296875","11.5","11.5","11.5"
"517","11.6171875","11.6171875","11.6171875","38.9140625","38.9140625","38.9140625","78.328125","78.328125","78.328125","9.390625","9.390625","9.390625","10.15625","10.15625","10.15625","26.453125","26.453125","26.453125","200","200","200","9.59375","9.59375","9.59375","125.046875","125.046875","125.046875","11.46875","11.46875","11.46875"
"518","11.046875","11.046875","11.046875","54","54","54","69.4609375","69.4609375","69.4609375","11.546875","11.546875","11.546875","10.375","10.375","10.375","26.5859375","26.5859375","26.5859375","200","200","200","9.546875","9.546875","9.546875","112.7578125","112.7578125","112.7578125","11.4921875","11.4921875","11.4921875"
"519","11.7734375","11.7734375","11.7734375","55.7109375","55.7109375","55.7109375","98.7734375","98.7734375","98.7734375","11.484375","11.484375","11.484375","10.4375","10.4375","10.4375","23.9375","23.9375","23.9375","200","200","200","9.4140625","9.4140625","9.4140625","112.40625","112.40625","112.40625","11.4296875","11.4296875","11.4296875"
"520","11.1875","11.1875","11.1875","43.5546875","43.5546875","43.5546875","76.4375","76.4375","76.4375","11.59375","11.59375","11.59375","11.34375","11.34375","11.34375","32.875","32.875","32.875","200","200","200","9.5","9.5","9.5","111.15625","111.15625","111.15625","11.5703125","11.5703125","11.5703125"
"521","13.9375","13.9375","13.9375","12.3671875","12.3671875","12.3671875","11.4609375","11.4609375","11.4609375","16.984375","16.984375","16.984375","15.390625","15.390625","15.390625","10.890625","10.890625","10.890625","12.5625","12.5625","12.5625","9.375","9.375","9.375","105.7578125","105.7578125","105.7578125","11.609375","11.609375","11.609375"
